segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label
0,0,514,0.00,17183.85,0.000,17.184,17.184,explain
1,515,1114,17183.85,37203.87,17.184,37.204,20.020,transit
2,1115,2209,37203.87,73740.41,37.204,73.740,36.537,explain
3,2210,2262,73740.41,75508.84,73.740,75.509,1.768,write
4,2263,2662,75508.84,88855.52,75.509,88.856,13.347,explain
5,2663,2739,88855.52,91424.76,88.856,91.425,2.569,write
6,2740,2818,91424.76,94060.73,91.425,94.061,2.636,explain
7,2819,2855,94060.73,95295.30,94.061,95.295,1.235,emphasize
8,2856,2970,95295.30,99132.47,95.295,99.132,3.837,explain
9,2971,2997,99132.47,100033.37,99.132,100.033,0.901,write
10,2998,3455,100033.37,115315.32,100.033,115.315,15.282,explain
11,3456,3491,115315.32,116516.52,115.315,116.517,1.201,write
12,3492,3636,116516.52,121354.69,116.517,121.355,4.838,explain
13,3637,3704,121354.69,123623.62,121.355,123.624,2.269,write
14,3705,3865,123623.62,128995.66,123.624,128.996,5.372,explain
15,3866,3877,128995.66,129396.06,128.996,129.396,0.400,write
16,3878,5036,129396.06,168068.07,129.396,168.068,38.672,explain
17,5037,5543,168068.07,184984.98,168.068,184.985,16.917,write
18,5544,5803,184984.98,193660.33,184.985,193.660,8.675,explain
19,5804,5835,193660.33,194728.06,193.660,194.728,1.068,write
20,5836,5955,194728.06,198732.07,194.728,198.732,4.004,explain
21,5956,5962,198732.07,198965.63,198.732,198.966,0.234,write
22,5963,6011,198965.63,200600.60,198.966,200.601,1.635,explain
23,6012,6485,200600.60,216416.42,200.601,216.416,15.816,write
24,6486,6537,216416.42,218151.48,216.416,218.151,1.735,explain
25,6538,6935,218151.48,231431.43,218.151,231.431,13.280,write
26,6936,7032,231431.43,234668.00,231.431,234.668,3.237,explain
27,7033,7050,234668.00,235268.60,234.668,235.269,0.601,point
28,7051,7062,235268.60,235669.00,235.269,235.669,0.400,write
29,7063,7092,235669.00,236670.00,235.669,236.670,1.001,explain
30,7093,7144,236670.00,238405.07,236.670,238.405,1.735,fingererase
31,7145,7158,238405.07,238872.21,238.405,238.872,0.467,explain
32,7159,7165,238872.21,239105.77,238.872,239.106,0.234,write
33,7166,7194,239105.77,240073.41,239.106,240.073,0.968,explain
34,7195,7204,240073.41,240407.07,240.073,240.407,0.334,write
35,7205,7231,240407.07,241307.97,240.407,241.308,0.901,explain
36,7232,7246,241307.97,241808.48,241.308,241.808,0.501,write
37,7247,7714,241808.48,257424.09,241.808,257.424,15.616,explain
38,7715,7729,257424.09,257924.59,257.424,257.925,0.501,write
39,7730,7773,257924.59,259392.73,257.925,259.393,1.468,explain
40,7774,7920,259392.73,264297.63,259.393,264.298,4.905,write
41,7921,8663,264297.63,289089.09,264.298,289.089,24.791,explain
42,8664,9191,289089.09,306706.71,289.089,306.707,17.618,write
43,9192,9318,306706.71,310944.28,306.707,310.944,4.238,explain
44,9319,9383,310944.28,313113.11,310.944,313.113,2.169,write
45,9384,9708,313113.11,323957.29,313.113,323.957,10.844,explain
46,9709,9761,323957.29,325725.73,323.957,325.726,1.768,write
47,9762,9819,325725.73,327660.99,325.726,327.661,1.935,explain
48,9820,9833,327660.99,328128.13,327.661,328.128,0.467,write
49,9834,11334,328128.13,378211.54,328.128,378.212,50.083,explain
50,11335,11392,378211.54,380146.81,378.212,380.147,1.935,emphasize
51,11393,11890,380146.81,396763.43,380.147,396.763,16.617,explain
52,11891,11902,396763.43,397163.83,396.763,397.164,0.400,transit
53,11903,13150,397163.83,438805.47,397.164,438.805,41.642,explain
54,13151,13222,438805.47,441207.87,438.805,441.208,2.402,write
55,13223,13563,441207.87,452585.92,441.208,452.586,11.378,explain
56,13564,13579,452585.92,453119.79,452.586,453.120,0.534,write
57,13580,13651,453119.79,455522.19,453.120,455.522,2.402,explain
58,13652,14056,455522.19,469035.70,455.522,469.036,13.514,write
59,14057,14119,469035.70,471137.80,469.036,471.138,2.102,emphasize
60,14120,14147,471137.80,472072.07,471.138,472.072,0.934,point
61,14148,14243,472072.07,475275.28,472.072,475.275,3.203,explain
62,14244,14349,475275.28,478812.15,475.275,478.812,3.537,write
63,14350,14472,478812.15,482916.25,478.812,482.916,4.104,explain
64,14473,14490,482916.25,483516.85,482.916,483.517,0.601,write
65,14491,14681,483516.85,489889.89,483.517,489.890,6.373,explain
66,14682,14695,489889.89,490357.02,489.890,490.357,0.467,write
67,14696,14799,490357.02,493827.16,490.357,493.827,3.470,explain
68,14800,14816,493827.16,494394.39,493.827,494.394,0.567,write
69,14817,15096,494394.39,503737.07,494.394,503.737,9.343,explain
70,15097,15117,503737.07,504437.77,503.737,504.438,0.701,write
71,15118,15262,504437.77,509275.94,504.438,509.276,4.838,explain
72,15263,15281,509275.94,509909.91,509.276,509.910,0.634,write
73,15282,15339,509909.91,511845.18,509.910,511.845,1.935,explain
74,15340,15355,511845.18,512379.05,511.845,512.379,0.534,write
75,15356,15488,512379.05,516816.82,512.379,516.817,4.438,explain
76,15489,15504,516816.82,517350.68,516.817,517.351,0.534,write
77,15505,15549,517350.68,518852.19,517.351,518.852,1.502,explain
78,15550,15595,518852.19,520387.05,518.852,520.387,1.535,write
79,15596,15704,520387.05,524024.02,520.387,524.024,3.637,explain
80,15705,15804,524024.02,527360.69,524.024,527.361,3.337,write
81,15805,16592,527360.69,553653.65,527.361,553.654,26.293,explain
82,16593,16611,553653.65,554287.62,553.654,554.288,0.634,write
83,16612,16663,554287.62,556022.69,554.288,556.023,1.735,explain
84,16664,16676,556022.69,556456.46,556.023,556.456,0.434,write
85,16677,16743,556456.46,558692.03,556.456,558.692,2.236,explain
86,16744,16908,558692.03,564197.53,558.692,564.198,5.506,write
87,16909,17050,564197.53,568935.60,564.198,568.936,4.738,fingererase
88,17051,17197,568935.60,573840.51,568.936,573.841,4.905,explain
89,17198,17282,573840.51,576676.68,573.841,576.677,2.836,write
90,17283,17385,576676.68,580113.45,576.677,580.113,3.437,fingererase
91,17386,17435,580113.45,581781.78,580.113,581.782,1.668,explain
92,17436,17453,581781.78,582382.38,581.782,582.382,0.601,write
93,17454,17492,582382.38,583683.68,582.382,583.684,1.301,explain
94,17493,17508,583683.68,584217.55,583.684,584.218,0.534,write
95,17509,17672,584217.55,589689.69,584.218,589.690,5.472,explain
96,17673,17709,589689.69,590924.26,589.690,590.924,1.235,fingererase
97,17710,17779,590924.26,593259.93,590.924,593.260,2.336,explain
98,17780,17927,593259.93,598198.20,593.260,598.198,4.938,write
99,17928,17998,598198.20,600567.23,598.198,600.567,2.369,explain
100,17999,18018,600567.23,601234.57,600.567,601.235,0.667,write
101,18019,18075,601234.57,603136.47,601.235,603.136,1.902,explain
102,18076,18184,603136.47,606773.44,603.136,606.773,3.637,write
103,18185,18420,606773.44,614647.98,606.773,614.648,7.875,explain
104,18421,18442,614647.98,615382.05,614.648,615.382,0.734,write
105,18443,19619,615382.05,654654.65,615.382,654.655,39.273,explain
106,19620,19636,654654.65,655221.89,654.655,655.222,0.567,write
107,19637,19688,655221.89,656956.96,655.222,656.957,1.735,explain
108,19689,19706,656956.96,657557.56,656.957,657.558,0.601,write
109,19707,19948,657557.56,665632.30,657.558,665.632,8.075,explain
110,19949,20032,665632.30,668435.10,665.632,668.435,2.803,write
