segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label
0,0,226,0.00,7574.24,0.000,7.574,7.574,explain
1,227,694,7574.24,23189.86,7.574,23.190,15.616,write
2,695,738,23189.86,24657.99,23.190,24.658,1.468,explain
3,739,791,24657.99,26426.43,24.658,26.426,1.768,out
4,792,892,26426.43,29796.46,26.426,29.796,3.370,explain
5,893,1150,29796.46,38405.07,29.796,38.405,8.609,write
6,1151,1168,38405.07,39005.67,38.405,39.006,0.601,explain
7,1169,1255,39005.67,41908.58,39.006,41.909,2.903,out
8,1256,1316,41908.58,43943.94,41.909,43.944,2.035,explain
9,1317,1419,43943.94,47380.71,43.944,47.381,3.437,out
10,1420,1455,47380.71,48581.92,47.381,48.582,1.201,explain
11,1456,1488,48581.92,49683.02,48.582,49.683,1.101,write
12,1489,1500,49683.02,50083.42,49.683,50.083,0.400,explain
13,1501,1556,50083.42,51951.95,50.083,51.952,1.869,out
14,1557,1640,51951.95,54754.75,51.952,54.755,2.803,explain
15,1641,1680,54754.75,56089.42,54.755,56.089,1.335,out
16,1681,1720,56089.42,57424.09,56.089,57.424,1.335,explain
17,1721,2149,57424.09,71738.41,57.424,71.738,14.314,write
18,2150,2167,71738.41,72339.01,71.738,72.339,0.601,explain
19,2168,2376,72339.01,79312.65,72.339,79.313,6.974,out
20,2377,2547,79312.65,85018.35,79.313,85.018,5.706,explain
21,2548,2607,85018.35,87020.35,85.018,87.020,2.002,out
22,2608,2653,87020.35,88555.22,87.020,88.555,1.535,explain
23,2654,2696,88555.22,89989.99,88.555,89.990,1.435,write
24,2697,2717,89989.99,90690.69,89.990,90.691,0.701,explain
25,2718,2787,90690.69,93026.36,90.691,93.026,2.336,out
26,2788,2847,93026.36,95028.36,93.026,95.028,2.002,explain
27,2848,3278,95028.36,109409.41,95.028,109.409,14.381,write
28,3279,3344,109409.41,111611.61,109.409,111.612,2.202,explain
29,3345,3416,111611.61,114014.01,111.612,114.014,2.402,change
30,3417,3790,114014.01,126493.16,114.014,126.493,12.479,explain
31,3791,4004,126493.16,133633.63,126.493,133.634,7.140,write
32,4005,4099,133633.63,136803.47,133.634,136.803,3.170,explain
33,4100,4606,136803.47,153720.39,136.803,153.720,16.917,write
34,4607,4823,153720.39,160960.96,153.720,160.961,7.241,explain
35,4824,4875,160960.96,162696.03,160.961,162.696,1.735,write
36,4876,4991,162696.03,166566.57,162.696,166.567,3.871,explain
37,4992,5460,166566.57,182215.55,166.567,182.216,15.649,write
38,5461,5956,182215.55,198765.43,182.216,198.765,16.550,explain
39,5957,5992,198765.43,199966.63,198.765,199.967,1.201,out
40,5993,6376,199966.63,212779.45,199.967,212.779,12.813,explain
41,6377,6511,212779.45,217283.95,212.779,217.284,4.505,out
42,6512,6535,217283.95,218084.75,217.284,218.085,0.801,pick_eraser
43,6536,6574,218084.75,219386.05,218.085,219.386,1.301,erase
44,6575,6588,219386.05,219853.19,219.386,219.853,0.467,drop_eraser
45,6589,6598,219853.19,220186.85,219.853,220.187,0.334,out
46,6599,6626,220186.85,221121.12,220.187,221.121,0.934,explain
47,6627,6688,221121.12,223189.86,221.121,223.190,2.069,out
48,6689,6727,223189.86,224491.16,223.190,224.491,1.301,explain
49,6728,6945,224491.16,231765.10,224.491,231.765,7.274,write
50,6946,7052,231765.10,235335.34,231.765,235.335,3.570,explain
51,7053,7092,235335.34,236670.00,235.335,236.670,1.335,write
52,7093,7179,236670.00,239572.91,236.670,239.573,2.903,explain
53,7180,7263,239572.91,242375.71,239.573,242.376,2.803,write
54,7264,7288,242375.71,243209.88,242.376,243.210,0.834,explain
