segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label,word_count,mean_word_prob,is_silence,transcript
0,0,226,0.00,7574.24,0.000,7.574,7.574,explain,13,0.86,0,"So, is lecture 1 on December 7th. This is about system of linear"
1,227,694,7574.24,23189.86,7.574,23.190,15.616,write,1,0.994,0,equations.
2,695,738,23189.86,24657.99,23.190,24.658,1.468,explain,5,0.94,0,"So, when we say system"
3,739,791,24657.99,26426.43,24.658,26.426,1.768,out,5,0.989,0,"of linear equations, it is"
4,792,892,26426.43,29796.46,26.426,29.796,3.370,explain,9,0.967,0,basically like one equation or more than one equation.
5,893,1150,29796.46,38405.07,29.796,38.405,8.609,write,23,0.922,0,"So, for example, if somebody gives us 3 x is equal to 1 or say x plus 2 y is equal to 3."
6,1151,1168,38405.07,39005.67,38.405,39.006,0.601,explain,0,,1,[silence]
7,1169,1255,39005.67,41908.58,39.006,41.909,2.903,out,7,0.994,0,"These are examples of linear equations, linear"
8,1256,1316,41908.58,43943.94,41.909,43.944,2.035,explain,6,0.988,0,because the powers of x and
9,1317,1419,43943.94,47380.71,43.944,47.381,3.437,out,6,0.696,0,y are no more than one
10,1420,1455,47380.71,48581.92,47.381,48.582,1.201,explain,1,0.173,0,and
11,1456,1488,48581.92,49683.02,48.582,49.683,1.101,write,3,0.859,0,we consider this
12,1489,1500,49683.02,50083.42,49.683,50.083,0.400,explain,0,,1,[silence]
13,1501,1556,50083.42,51951.95,50.083,51.952,1.869,out,6,0.971,0,as a system. we are looking
14,1557,1640,51951.95,54754.75,51.952,54.755,2.803,explain,6,0.979,0,for common solutions of these equations.
15,1641,1680,54754.75,56089.42,54.755,56.089,1.335,out,1,0.988,0,"So,"
16,1681,1720,56089.42,57424.09,56.089,57.424,1.335,explain,6,0.947,0,there are two ways in which
17,1721,2149,57424.09,71738.41,57.424,71.738,14.314,write,32,0.879,0,we can think of the system of linear equation linear equations. One is the geometric way and the other is just one which we are going to explore more in detail the
18,2150,2167,71738.41,72339.01,71.738,72.339,0.601,explain,2,0.945,0,algebraic way.
19,2168,2376,72339.01,79312.65,72.339,79.313,6.974,out,17,0.981,0,"Both have their advantages as well as disadvantages. In geometric way, we can apply some geometric intuition"
20,2377,2547,79312.65,85018.35,79.313,85.018,5.706,explain,15,0.823,0,to understand what we mean by the solution of these equations and algebraic way will
21,2548,2607,85018.35,87020.35,85.018,87.020,2.002,out,3,0.933,0,help us generalize
22,2608,2653,87020.35,88555.22,87.020,88.555,1.535,explain,3,0.971,0,these things to
23,2654,2696,88555.22,89989.99,88.555,89.990,1.435,write,3,0.938,0,a higher dimension.
24,2697,2717,89989.99,90690.69,89.990,90.691,0.701,explain,0,,1,[silence]
25,2718,2787,90690.69,93026.36,90.691,93.026,2.336,out,4,0.99,0,"So, for example, let"
26,2788,2847,93026.36,95028.36,93.026,95.028,2.002,explain,6,0.954,0,us start with a very basic
27,2848,3278,95028.36,109409.41,95.028,109.409,14.381,write,13,0.956,0,"thing. When somebody says x is equal to 1, what does this represent?"
28,3279,3344,109409.41,111611.61,109.409,111.612,2.202,explain,0,,1,[silence]
29,3345,3416,111611.61,114014.01,111.612,114.014,2.402,change,9,0.84,0,"Most of them when we look at this, we"
30,3417,3790,114014.01,126493.16,114.014,126.493,12.479,explain,38,0.907,0,"will think x is equal to 1 is basically a point. Some people might say well this is a line, but when we say when what does this represent, we have to be careful about the ambient space"
31,3791,4004,126493.16,133633.63,126.493,133.634,7.140,write,20,0.941,0,"in which we are working. So, the first question which we should ask is what is the ambient space in"
32,4005,4099,133633.63,136803.47,133.634,136.803,3.170,explain,9,0.98,0,"which we are considering this equation. So, for example,"
33,4100,4606,136803.47,153720.39,136.803,153.720,16.917,write,35,0.877,0,"if my ambient space is R 1, then x is equal to 1 is simply a point. If my ambient space happens to be R 2, then x is equal to 1 would be aligned."
34,4607,4823,153720.39,160960.96,153.720,160.961,7.241,explain,15,0.916,0,"So, the same equation x is equal to 1 represents a totally different object depending"
35,4824,4875,160960.96,162696.03,160.961,162.696,1.735,write,4,0.969,0,on the ambient space
36,4876,4991,162696.03,166566.57,162.696,166.567,3.871,explain,9,0.895,0,"we are in. And when we say R 3,"
37,4992,5460,166566.57,182215.55,166.567,182.216,15.649,write,12,0.941,0,the same x is equal to 1 will now represent a plane.
38,5461,5956,182215.55,198765.43,182.216,198.765,16.550,explain,30,0.911,0,"So, it depends on the context in which the equation has been written. will try to answer or we will try to attempt the solution to that particular equation. So,"
39,5957,5992,198765.43,199966.63,198.765,199.967,1.201,out,6,0.904,0,let us see if we were
40,5993,6376,199966.63,212779.45,199.967,212.779,12.813,explain,45,0.896,0,"given these two equations, since there are two variables we know that we are at least in a two dimensional world maybe more, but suppose we restrict our attention to R 2 which is the two dimensional world and then we want to know what"
41,6377,6511,212779.45,217283.95,212.779,217.284,4.505,out,9,0.885,0,"is the solution to this system of equation. So,"
42,6512,6535,217283.95,218084.75,217.284,218.085,0.801,pick_eraser,4,0.978,0,we want to solve
43,6536,6574,218084.75,219386.05,218.085,219.386,1.301,erase,5,0.752,0,it in a geometric way
44,6575,6588,219386.05,219853.19,219.386,219.853,0.467,drop_eraser,1,0.981,0,first.
45,6589,6598,219853.19,220186.85,219.853,220.187,0.334,out,0,,1,[silence]
46,6599,6626,220186.85,221121.12,220.187,221.121,0.934,explain,2,0.786,0,3 x
47,6627,6688,221121.12,223189.86,221.121,223.190,2.069,out,6,0.601,0,is equal to 1 in R
48,6689,6727,223189.86,224491.16,223.190,224.491,1.301,explain,2,0.477,0,2 will
49,6728,6945,224491.16,231765.10,224.491,231.765,7.274,write,15,0.851,0,represent a line for us something like this x is equal to one third this
50,6946,7052,231765.10,235335.34,231.765,235.335,3.570,explain,15,0.896,0,is our line and x plus 2 y is equal to 3 is also going
51,7053,7092,235335.34,236670.00,235.335,236.670,1.335,write,5,0.992,0,to represent a line for
52,7093,7179,236670.00,239572.91,236.670,239.573,2.903,explain,5,0.95,0,us perhaps something like this.
53,7180,7263,239572.91,242375.71,239.573,242.376,2.803,write,0,,1,[silence]
54,7264,7288,242375.71,243209.88,242.376,243.210,0.834,explain,0,,1,[silence]
55,7289,7463,243209.88,249049.05,243.210,249.049,5.839,out,10,0.944,0,And once we have these two lines we are looking
56,7464,7516,249049.05,250817.48,249.049,250.817,1.768,explain,2,0.991,0,for a
57,7517,7739,250817.48,258258.26,250.817,258.258,7.441,write,18,0.925,0,point which is common to both of them and this point will be called a solution for us.
58,7740,7764,258258.26,259092.43,258.258,259.092,0.834,explain,0,,1,[silence]
59,7765,7961,259092.43,265665.67,259.092,265.666,6.573,out,13,0.942,0,"Now, this is a geometric picture what if we really want to know"
60,7962,8041,265665.67,268335.00,265.666,268.335,2.669,explain,8,0.85,0,"what exactly is the solution that means, what"
61,8042,8145,268335.00,271805.14,268.335,271.805,3.470,write,14,0.974,0,we want to know is what are the values of x and y that
62,8146,8264,271805.14,275775.78,271.805,275.776,3.971,out,11,0.926,0,"can help that lie on both these lines. So, we need"
63,8265,8308,275775.78,277243.91,275.776,277.244,1.468,explain,5,0.974,0,some algebraic way to find
64,8309,8381,277243.91,279679.68,277.244,279.680,2.436,out,7,0.917,0,our solutions. In this particular case the
65,8382,8421,279679.68,281014.35,279.680,281.014,1.335,explain,4,0.926,0,answer is fairly easy
66,8422,8429,281014.35,281281.28,281.014,281.281,0.267,write,0,,1,[silence]
67,8430,8478,281281.28,282916.25,281.281,282.916,1.635,explain,5,0.889,0,because we already have x
68,8479,8523,282916.25,284417.75,282.916,284.418,1.502,write,4,0.827,0,as one third and
69,8524,8552,284417.75,285385.39,284.418,285.385,0.968,explain,3,0.974,0,when we plug
70,8553,8664,285385.39,289122.46,285.385,289.122,3.737,out,7,0.709,0,in for y we will be able
71,8665,8735,289122.46,291491.49,289.122,291.491,2.369,explain,8,0.941,0,to find what is the value of y.
72,8736,9332,291491.49,311411.41,291.491,311.411,19.920,write,28,0.884,0,"So, for x is equal to one third y would be 3 minus x over 2 and this will give us 8 over 6 which is four thirds."
73,9333,9457,311411.41,315582.25,311.411,315.582,4.171,explain,12,0.891,0,"So, y would be four third in which case we can claim"
74,9458,9525,315582.25,317851.18,315.582,317.851,2.269,erase,6,0.926,0,that we have found our point
75,9526,9543,317851.18,318451.79,317.851,318.452,0.601,explain,4,0.747,0,we have found our
76,9544,9632,318451.79,321421.42,318.452,321.421,2.970,write,9,0.955,0,solution which is namely one third and four thirds.
77,9633,9653,321421.42,322122.12,321.421,322.122,0.701,explain,0,,1,[silence]
78,9654,9780,322122.12,326359.69,322.122,326.360,4.238,out,15,0.863,0,"So, this is what we would mean by a solution of this system of equation"
79,9781,9828,326359.69,327961.29,326.360,327.961,1.602,explain,5,0.766,0,that this system was considered
80,9829,9950,327961.29,332032.03,327.961,332.032,4.071,out,8,0.878,0,"in R 2. Now, the question is this"
81,9951,9995,332032.03,333533.53,332.032,333.534,1.502,explain,4,0.996,0,is the only solution.
82,9996,10057,333533.53,335602.27,333.534,335.602,2.069,out,3,0.974,0,"So, we may"
83,10058,10280,335602.27,343043.04,335.602,343.043,7.441,explain,26,0.936,0,"ask ourselves given any system of equations is it always the case that we will have only one solution, but it possibly have more than one"
84,10281,10349,343043.04,345345.35,343.043,345.345,2.302,out,8,0.956,0,"solution, is it possible that it has no"
85,10350,10386,345345.35,346579.91,345.345,346.580,1.235,explain,2,0.692,0,solution and
86,10387,10469,346579.91,349349.35,346.580,349.349,2.769,out,9,0.861,0,what turns out to be that looking through geometry
87,10470,10485,349349.35,349883.22,349.349,349.883,0.534,explain,1,0.55,0,it
88,10486,10503,349883.22,350483.82,349.883,350.484,0.601,pick_eraser,2,0.986,0,helps us
89,10504,10748,350483.82,358658.66,350.484,358.659,8.175,erase,18,0.939,0,understand many situations fairly easily and that will lay the groundwork for how things are going to be
90,10749,10770,358658.66,359392.73,358.659,359.393,0.734,drop_eraser,1,0.774,0,later
91,10771,10803,359392.73,360493.83,359.393,360.494,1.101,explain,1,0.984,0,on.
92,10804,10871,360493.83,362762.76,360.494,362.763,2.269,out,2,0.988,0,"So, for"
93,10872,10952,362762.76,365465.47,362.763,365.465,2.703,explain,1,0.999,0,"example,"
94,10953,11048,365465.47,368668.67,365.465,368.669,3.203,write,7,0.797,0,if we are in R 2 we
95,11049,11119,368668.67,371037.70,368.669,371.038,2.369,explain,7,0.997,0,understand that linear equations are going to
96,11120,11128,371037.70,371338.00,371.038,371.338,0.300,out,1,0.994,0,represent
97,11129,11169,371338.00,372706.04,371.338,372.706,1.368,explain,3,0.986,0,"a line. So,"
98,11170,11899,372706.04,397063.73,372.706,397.064,24.358,write,51,0.903,0,we may have a situation like this where we have been given equations in present two lines and they turn out to have unique solution or we may have a situation where we are given two lines which turn out to be parallel to each other and they have no solution
99,11900,11980,397063.73,399766.43,397.064,399.766,2.703,explain,6,0.94,0,or we may have a situation
100,11981,12102,399766.43,403837.17,399.766,403.837,4.071,write,5,0.973,0,where we have two lines
101,12103,12152,403837.17,405505.51,403.837,405.506,1.668,explain,1,0.736,0,rather
